Timestamp,RunIndex,ScenarioID,TotalAgents,VisibleSignCount,SignHeight,SignPositionX,SignPositionZ,VcaAngle,VcaDistance,SignComprehensionTime,AgentID,AgentType,StartNode,GoalNode,Height,EyeHeight,TimeInVCA,TimesInVCA,SawSign,TotalNodesNavigated,NodesWithDetection,RDEffective
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,686,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,687,AdultMaleAgent(Clone),8,10,1.71,1.58,10.20395,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,688,AdultMaleAgent(Clone),10,8,1.71,1.58,6.926147,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,689,AdultMaleAgent(Clone),8,10,1.71,1.58,9.374557,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,690,AdultFemaleAgent(Clone),10,8,1.58,1.450001,8.398392,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,691,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,692,AdultMaleAgent(Clone),9,11,1.71,1.58,0.8559341,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,693,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,694,AdultMaleAgent(Clone),8,10,1.71,1.58,8.03788,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,695,AdultFemaleAgent(Clone),8,10,1.58,1.450001,9.593948,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,696,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,697,WheelchairAgent(Clone),8,10,1.3,1.17,8.72522,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,698,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,699,AdultMaleAgent(Clone),8,10,1.71,1.58,9.21508,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,700,AdultMaleAgent(Clone),8,10,1.71,1.58,8.489182,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,701,WheelchairAgent(Clone),10,8,1.3,1.17,8.251068,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,702,WheelchairAgent(Clone),8,10,1.3,1.17,7.924751,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,703,WheelchairAgent(Clone),8,10,1.3,1.17,7.874474,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,704,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,705,AdultFemaleAgent(Clone),8,10,1.58,1.450001,9.850174,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,706,AdultFemaleAgent(Clone),8,10,1.58,1.450001,9.421333,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,707,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,708,AdultMaleAgent(Clone),8,10,1.71,1.58,8.466896,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,709,AdultMaleAgent(Clone),10,8,1.71,1.58,7.339821,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,710,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,711,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,712,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.298836,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,713,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,714,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,715,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,716,AdultMaleAgent(Clone),10,8,1.71,1.58,10.55712,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,717,AdultMaleAgent(Clone),8,10,1.71,1.58,8.716484,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,718,AdultMaleAgent(Clone),8,10,1.71,1.58,10.49892,1,True,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,719,AdultFemaleAgent(Clone),10,8,1.58,1.450001,9.55645,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,720,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,721,WheelchairAgent(Clone),10,8,1.3,1.17,7.825974,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,722,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,723,AdultMaleAgent(Clone),10,8,1.71,1.58,7.344452,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,724,AdultFemaleAgent(Clone),10,8,1.58,1.450001,6.217133,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,725,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,726,AdultFemaleAgent(Clone),10,8,1.58,1.450001,7.271957,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,727,WheelchairAgent(Clone),9,11,1.3,1.17,0.2979202,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,728,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,729,AdultMaleAgent(Clone),10,8,1.71,1.58,7.807854,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,730,WheelchairAgent(Clone),9,11,1.3,1.17,0.3613968,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,731,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,732,WheelchairAgent(Clone),10,8,1.3,1.17,7.227524,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,733,AdultFemaleAgent(Clone),10,8,1.58,1.450001,7.244514,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,734,WheelchairAgent(Clone),8,10,1.3,1.17,8.088211,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,735,AdultMaleAgent(Clone),10,8,1.71,1.58,5.145927,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,736,WheelchairAgent(Clone),10,8,1.3,1.17,9.573265,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,737,AdultFemaleAgent(Clone),10,8,1.58,1.450001,5.000938,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,738,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,739,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,740,WheelchairAgent(Clone),8,10,1.3,1.17,9.280701,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,741,AdultMaleAgent(Clone),8,10,1.71,1.58,8.008453,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,742,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,743,WheelchairAgent(Clone),10,8,1.3,1.17,7.460022,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,744,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,745,WheelchairAgent(Clone),10,8,1.3,1.17,8.756721,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,746,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,747,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,748,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,749,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,750,AdultMaleAgent(Clone),8,10,1.71,1.58,9.457909,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,751,AdultMaleAgent(Clone),10,8,1.71,1.58,7.390747,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,752,AdultMaleAgent(Clone),8,10,1.71,1.58,9.203201,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,753,WheelchairAgent(Clone),10,8,1.3,1.17,9.079575,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,754,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,755,AdultMaleAgent(Clone),8,10,1.71,1.58,9.437233,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,756,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,757,AdultFemaleAgent(Clone),10,8,1.58,1.450001,7.956627,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,758,AdultMaleAgent(Clone),10,8,1.71,1.58,9.116974,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,759,AdultFemaleAgent(Clone),10,8,1.58,1.450001,8.318558,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,760,AdultMaleAgent(Clone),9,11,1.71,1.58,0.16185,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,761,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,762,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,763,WheelchairAgent(Clone),8,10,1.3,1.17,8.932549,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,764,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,765,AdultFemaleAgent(Clone),8,10,1.58,1.450001,9.155075,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,766,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,767,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,768,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,769,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,770,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,771,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.854614,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,772,AdultMaleAgent(Clone),8,10,1.71,1.58,9.504761,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,773,AdultMaleAgent(Clone),10,8,1.71,1.58,7.38501,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,774,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,775,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,776,AdultFemaleAgent(Clone),10,8,1.58,1.450001,6.981705,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,777,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,778,AdultMaleAgent(Clone),10,8,1.71,1.58,6.654861,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,779,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,780,WheelchairAgent(Clone),8,10,1.3,1.17,8.911972,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,781,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0.4049683,1,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,782,AdultFemaleAgent(Clone),10,8,1.58,1.450001,7.2789,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,783,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,784,WheelchairAgent(Clone),8,10,1.3,1.17,8.425949,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,785,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,786,WheelchairAgent(Clone),8,10,1.3,1.17,8.288559,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,787,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,788,WheelchairAgent(Clone),8,10,1.3,1.17,8.949776,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,789,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.738518,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,790,WheelchairAgent(Clone),10,8,1.3,1.17,8.508446,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,791,AdultFemaleAgent(Clone),10,8,1.58,1.450001,8.206749,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,792,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,793,AdultFemaleAgent(Clone),10,8,1.58,1.450001,8.570137,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,794,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.152306,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,795,AdultMaleAgent(Clone),8,10,1.71,1.58,9.336739,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,796,WheelchairAgent(Clone),8,10,1.3,1.17,7.910378,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,797,AdultFemaleAgent(Clone),8,10,1.58,1.450001,9.194969,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,798,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,799,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,800,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,801,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,802,AdultMaleAgent(Clone),8,10,1.71,1.58,9.322151,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,803,WheelchairAgent(Clone),9,11,1.3,1.17,0.3890686,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,804,AdultFemaleAgent(Clone),10,8,1.58,1.450001,6.197144,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,805,AdultFemaleAgent(Clone),10,8,1.58,1.450001,7.766464,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,806,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,807,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,808,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,809,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,810,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,811,AdultMaleAgent(Clone),8,10,1.71,1.58,8.359444,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,812,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,813,AdultFemaleAgent(Clone),8,10,1.58,1.450001,9.216331,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,814,AdultFemaleAgent(Clone),10,8,1.58,1.450001,8.971146,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,815,AdultMaleAgent(Clone),8,10,1.71,1.58,8.698097,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,816,AdultFemaleAgent(Clone),8,10,1.58,1.450001,0,0,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,817,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,818,WheelchairAgent(Clone),8,10,1.3,1.17,7.953445,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,819,AdultMaleAgent(Clone),10,8,1.71,1.58,5.945511,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,820,AdultMaleAgent(Clone),8,10,1.71,1.58,0,0,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,821,WheelchairAgent(Clone),10,8,1.3,1.17,8.279709,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,822,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,823,AdultFemaleAgent(Clone),10,8,1.58,1.450001,5.857582,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,824,WheelchairAgent(Clone),10,8,1.3,1.17,6.932877,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,825,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,826,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,827,AdultMaleAgent(Clone),8,10,1.71,1.58,8.367386,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,828,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,829,AdultMaleAgent(Clone),8,10,1.71,1.58,8.359451,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,830,AdultMaleAgent(Clone),10,8,1.71,1.58,6.444168,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,831,AdultMaleAgent(Clone),10,8,1.71,1.58,6.412613,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,832,WheelchairAgent(Clone),10,8,1.3,1.17,7.889404,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,833,AdultMaleAgent(Clone),8,10,1.71,1.58,8.216728,1,False,2,1,0.5
