Timestamp,RunIndex,ScenarioID,TotalAgents,VisibleSignCount,SignHeight,SignPositionX,SignPositionZ,VcaAngle,VcaDistance,SignComprehensionTime,AgentID,AgentType,StartNode,GoalNode,Height,EyeHeight,TimeInVCA,TimesInVCA,SawSign,TotalNodesNavigated,NodesWithDetection,RDEffective
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,142,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,143,AdultFemaleAgent(Clone),9,11,1.58,1.450001,2.642693,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,144,AdultMaleAgent(Clone),8,10,1.71,1.58,8.107075,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,145,WheelchairAgent(Clone),8,10,1.3,1.17,7.732628,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,146,AdultMaleAgent(Clone),9,11,1.71,1.58,2.845871,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,147,AdultMaleAgent(Clone),10,8,1.71,1.58,30.21156,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,148,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.659912,2,True,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,149,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,150,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,151,WheelchairAgent(Clone),10,8,1.3,1.17,11.07819,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,152,AdultFemaleAgent(Clone),8,10,1.58,1.450001,7.251213,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,153,AdultFemaleAgent(Clone),11,9,1.58,1.450001,2.208527,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,154,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0.0285759,1,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,155,WheelchairAgent(Clone),9,11,1.3,1.17,0.5767136,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,156,AdultMaleAgent(Clone),8,10,1.71,1.58,8.893288,2,True,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,157,WheelchairAgent(Clone),10,8,1.3,1.17,10.93811,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,158,WheelchairAgent(Clone),10,8,1.3,1.17,9.870895,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,159,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0.4635201,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,160,WheelchairAgent(Clone),10,8,1.3,1.17,10.52632,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,161,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.396591,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,162,AdultMaleAgent(Clone),9,11,1.71,1.58,0.4326248,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,163,AdultMaleAgent(Clone),8,10,1.71,1.58,6.546753,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,164,AdultMaleAgent(Clone),10,8,1.71,1.58,9.939198,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,165,AdultFemaleAgent(Clone),9,11,1.58,1.450001,2.721092,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,166,AdultFemaleAgent(Clone),10,8,1.58,1.450001,8.514565,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,167,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.135063,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,168,WheelchairAgent(Clone),10,8,1.3,1.17,11.35962,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,169,WheelchairAgent(Clone),9,11,1.3,1.17,2.663322,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,170,AdultMaleAgent(Clone),9,11,1.71,1.58,0.4149475,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,171,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,172,WheelchairAgent(Clone),8,10,1.3,1.17,8.114582,2,True,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,173,AdultMaleAgent(Clone),9,11,1.71,1.58,25.82856,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,174,WheelchairAgent(Clone),8,10,1.3,1.17,9.173782,2,True,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,175,WheelchairAgent(Clone),9,11,1.3,1.17,2.709106,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,176,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,177,AdultMaleAgent(Clone),8,10,1.71,1.58,8.113708,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,178,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.219067,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,179,AdultMaleAgent(Clone),9,11,1.71,1.58,2.403252,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,180,WheelchairAgent(Clone),9,11,1.3,1.17,2.66069,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,181,AdultMaleAgent(Clone),9,11,1.71,1.58,0.5304985,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,182,AdultMaleAgent(Clone),9,11,1.71,1.58,3.072563,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,183,WheelchairAgent(Clone),8,10,1.3,1.17,9.639668,2,True,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,184,AdultFemaleAgent(Clone),10,8,1.58,1.450001,10.82438,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,185,AdultMaleAgent(Clone),11,9,1.71,1.58,1.944557,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,186,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.175465,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,187,AdultMaleAgent(Clone),9,11,1.71,1.58,5.262218,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,188,WheelchairAgent(Clone),9,11,1.3,1.17,0.70224,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,189,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,190,AdultFemaleAgent(Clone),10,8,1.58,1.450001,9.706635,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,191,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,192,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0.5910454,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,193,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,194,WheelchairAgent(Clone),8,10,1.3,1.17,8.56826,2,True,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,195,WheelchairAgent(Clone),10,8,1.3,1.17,11.22497,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,196,AdultFemaleAgent(Clone),8,10,1.58,1.450001,7.490932,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,197,AdultMaleAgent(Clone),8,10,1.71,1.58,8.944138,2,True,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,198,AdultMaleAgent(Clone),11,9,1.71,1.58,1.978512,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,199,AdultMaleAgent(Clone),8,10,1.71,1.58,6.887352,2,True,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,200,AdultFemaleAgent(Clone),9,11,1.58,1.450001,3.059467,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,201,WheelchairAgent(Clone),10,8,1.3,1.17,11.58531,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,202,WheelchairAgent(Clone),10,8,1.3,1.17,10.92819,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,203,AdultMaleAgent(Clone),8,10,1.71,1.58,7.702599,2,True,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,204,AdultMaleAgent(Clone),9,11,1.71,1.58,3.053013,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,205,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,206,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,207,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,208,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,209,AdultFemaleAgent(Clone),11,9,1.58,1.450001,1.915924,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,210,WheelchairAgent(Clone),9,11,1.3,1.17,0.5903549,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,211,AdultFemaleAgent(Clone),10,8,1.58,1.450001,9.921387,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,212,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.732994,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,213,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.387562,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,214,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,215,WheelchairAgent(Clone),8,10,1.3,1.17,8.063812,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,216,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,217,AdultMaleAgent(Clone),9,11,1.71,1.58,2.925552,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,218,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0.3882713,1,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,219,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,220,WheelchairAgent(Clone),8,10,1.3,1.17,8.659313,2,True,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,221,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,222,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,223,AdultFemaleAgent(Clone),10,8,1.58,1.450001,9.546478,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,224,AdultFemaleAgent(Clone),11,9,1.58,1.450001,1.792931,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,225,AdultFemaleAgent(Clone),10,8,1.58,1.450001,12.52941,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,226,WheelchairAgent(Clone),10,8,1.3,1.17,10.85088,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,227,WheelchairAgent(Clone),9,11,1.3,1.17,0.2579041,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,228,AdultFemaleAgent(Clone),10,8,1.58,1.450001,9.665909,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,229,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,230,AdultFemaleAgent(Clone),10,8,1.58,1.450001,10.03519,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,231,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,232,AdultMaleAgent(Clone),8,10,1.71,1.58,7.324234,2,True,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,233,AdultFemaleAgent(Clone),8,10,1.58,1.450001,7.58622,2,True,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,234,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,235,AdultMaleAgent(Clone),9,11,1.71,1.58,0.1546516,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,236,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.358681,2,True,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,237,AdultFemaleAgent(Clone),9,11,1.58,1.450001,3.705658,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,238,AdultFemaleAgent(Clone),9,11,1.58,1.450001,4.079945,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,239,AdultFemaleAgent(Clone),10,8,1.58,1.450001,11.54226,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,240,AdultMaleAgent(Clone),8,10,1.71,1.58,8.821541,2,True,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,241,AdultMaleAgent(Clone),10,8,1.71,1.58,11.54959,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,242,AdultMaleAgent(Clone),10,8,1.71,1.58,9.372162,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,243,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0.231617,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,244,AdultMaleAgent(Clone),9,11,1.71,1.58,5.566765,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,245,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.059444,2,True,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,246,AdultFemaleAgent(Clone),10,8,1.58,1.450001,9.72253,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,247,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,248,WheelchairAgent(Clone),8,10,1.3,1.17,8.311806,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,249,AdultMaleAgent(Clone),8,10,1.71,1.58,8.667587,2,True,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,250,WheelchairAgent(Clone),9,11,1.3,1.17,0.4238548,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,251,WheelchairAgent(Clone),8,10,1.3,1.17,8.542656,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,252,WheelchairAgent(Clone),9,11,1.3,1.17,23.89901,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,253,AdultMaleAgent(Clone),8,10,1.71,1.58,10.0166,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,254,AdultFemaleAgent(Clone),8,10,1.58,1.450001,10.69483,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,255,AdultMaleAgent(Clone),10,8,1.71,1.58,8.790771,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,256,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,257,AdultFemaleAgent(Clone),10,8,1.58,1.450001,9.518478,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,258,AdultMaleAgent(Clone),10,8,1.71,1.58,10.97538,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,259,WheelchairAgent(Clone),8,10,1.3,1.17,8.763859,2,True,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,260,AdultMaleAgent(Clone),11,9,1.71,1.58,1.912899,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,261,AdultFemaleAgent(Clone),9,11,1.58,1.450001,2.325527,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,262,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,263,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,264,AdultMaleAgent(Clone),10,8,1.71,1.58,11.34223,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,265,WheelchairAgent(Clone),8,10,1.3,1.17,8.52494,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,266,AdultFemaleAgent(Clone),9,11,1.58,1.450001,2.192459,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,267,WheelchairAgent(Clone),9,11,1.3,1.17,3.790405,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,268,AdultFemaleAgent(Clone),9,11,1.58,1.450001,2.331287,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,269,AdultMaleAgent(Clone),10,8,1.71,1.58,11.38235,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,270,AdultFemaleAgent(Clone),8,10,1.58,1.450001,9.328045,2,True,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,271,AdultMaleAgent(Clone),11,9,1.71,1.58,1.698372,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,272,AdultFemaleAgent(Clone),10,8,1.58,1.450001,10.83055,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,273,AdultFemaleAgent(Clone),11,9,1.58,1.450001,2.134125,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,274,AdultMaleAgent(Clone),9,11,1.71,1.58,0.7317924,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,275,WheelchairAgent(Clone),8,10,1.3,1.17,8.120308,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,276,AdultFemaleAgent(Clone),9,11,1.58,1.450001,2.639553,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,277,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,278,WheelchairAgent(Clone),11,9,1.3,1.17,0.1255341,1,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,279,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,280,AdultMaleAgent(Clone),10,8,1.71,1.58,10.57732,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,281,WheelchairAgent(Clone),11,9,1.3,1.17,2.034416,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,282,AdultMaleAgent(Clone),10,8,1.71,1.58,8.750992,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,283,AdultMaleAgent(Clone),9,11,1.71,1.58,3.458057,2,False,2,0,0
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,284,AdultFemaleAgent(Clone),9,11,1.58,1.450001,2.250771,2,False,2,1,0.5
2026-03-04_19.52.42,1,Random_sign_placement_scenario,1039,111,0.605,-7.239,3.681,90,15,1,285,WheelchairAgent(Clone),11,9,1.3,1.17,1.689812,2,False,2,0,0
